Column 1,onwind,solar,state_id_fips,utc_datetime,Year,demand_mwh,scaled_demand_mwh
2011-01-15T09:00:00,0.181,0,6,20110115T09,2011,26668.4,22758.9
2011-01-15T10:00:00,0.139,0,6,20110115T10,2011,26288.7,22434.9
2011-01-15T11:00:00,0.123,0,6,20110115T11,2011,25928.6,22127.6
2011-01-15T12:00:00,0.124,0,6,20110115T12,2011,26094.3,22269
2011-01-15T13:00:00,0.122,0,6,20110115T13,2011,26667.3,22758
2011-01-15T14:00:00,0.114,0,6,20110115T14,2011,27879.3,23792.3
2011-01-15T15:00:00,0.11,0,6,20110115T15,2011,28878,24644.6
2011-01-15T16:00:00,0.107,0.062,6,20110115T16,2011,30636,26144.9
2011-01-15T17:00:00,0.095,0.268,6,20110115T17,2011,31662,27020.5
2011-01-15T18:00:00,0.091,0.463,6,20110115T18,2011,32459.1,27700.8
2011-01-15T19:00:00,0.088,0.583,6,20110115T19,2011,32648.2,27862.2
2011-01-15T20:00:00,0.096,0.653,6,20110115T20,2011,32449.4,27692.5
2011-01-15T21:00:00,0.101,0.66,6,20110115T21,2011,32094,27389.1
2011-01-15T22:00:00,0.081,0.605,6,20110115T22,2011,31758.8,27103.1
2011-01-15T23:00:00,0.106,0.512,6,20110115T23,2011,31468.5,26855.3
2011-01-16T00:00:00,0.126,0.369,6,20110116T00,2011,31734.9,27082.7
2011-01-16T01:00:00,0.138,0.073,6,20110116T01,2011,35108.1,29961.4
2011-01-16T02:00:00,0.158,0,6,20110116T02,2011,36084.5,30794.6
2011-01-16T03:00:00,0.17,0,6,20110116T03,2011,35275.7,30104.5
2011-01-16T04:00:00,0.168,0,6,20110116T04,2011,34203.4,29189.3
2011-01-16T05:00:00,0.169,0,6,20110116T05,2011,33045.4,28201.1
2011-01-16T06:00:00,0.17,0,6,20110116T06,2011,31179.1,26608.4
2011-01-16T07:00:00,0.158,0,6,20110116T07,2011,29082.8,24819.4
2011-01-16T08:00:00,0.15,0,6,20110116T08,2011,27288.1,23287.8
2011-01-16T09:00:00,0.152,0,6,20110116T09,2011,26445.2,22568.5
2011-01-16T10:00:00,0.113,0,6,20110116T10,2011,25743.7,21969.8
2011-01-16T11:00:00,0.101,0,6,20110116T11,2011,25386.8,21665.2
2011-01-16T12:00:00,0.103,0,6,20110116T12,2011,25395,21672.2
2011-01-16T13:00:00,0.113,0,6,20110116T13,2011,25934.5,22132.6
2011-01-16T14:00:00,0.127,0,6,20110116T14,2011,26588.5,22690.8
2011-01-16T15:00:00,0.128,0,6,20110116T15,2011,27138.4,23160
2011-01-16T16:00:00,0.123,0.054,6,20110116T16,2011,28714.4,24505
2011-01-16T17:00:00,0.121,0.211,6,20110116T17,2011,30023.4,25622.1
2011-01-16T18:00:00,0.113,0.353,6,20110116T18,2011,30889.4,26361.1
2011-01-16T19:00:00,0.116,0.495,6,20110116T19,2011,31266.6,26683
2011-01-16T20:00:00,0.125,0.571,6,20110116T20,2011,31322.4,26730.7
2011-01-16T21:00:00,0.143,0.584,6,20110116T21,2011,31159.7,26591.8
2011-01-16T22:00:00,0.136,0.546,6,20110116T22,2011,31011.7,26465.6
2011-01-16T23:00:00,0.163,0.463,6,20110116T23,2011,31001,26456.4
2011-01-17T00:00:00,0.181,0.35,6,20110117T00,2011,31413.9,26808.8
2011-01-17T01:00:00,0.188,0.089,6,20110117T01,2011,35019.9,29886.1
2011-01-17T02:00:00,0.182,0,6,20110117T02,2011,36184.4,30879.9
2011-01-17T03:00:00,0.171,0,6,20110117T03,2011,35418.8,30226.6
2011-01-17T04:00:00,0.166,0,6,20110117T04,2011,34325.8,29293.8
2011-01-17T05:00:00,0.169,0,6,20110117T05,2011,32659.8,27872
2011-01-17T06:00:00,0.171,0,6,20110117T06,2011,30532.1,26056.3
2011-01-17T07:00:00,0.182,0,6,20110117T07,2011,28404.1,24240.2
2011-01-17T08:00:00,0.186,0,6,20110117T08,2011,26717.7,22801
2011-01-17T09:00:00,0.187,0,6,20110117T09,2011,25870,22077.5
2011-01-17T10:00:00,0.171,0,6,20110117T10,2011,25274.2,21569.1
2011-01-17T11:00:00,0.161,0,6,20110117T11,2011,25177.6,21486.7
2011-01-17T12:00:00,0.164,0,6,20110117T12,2011,25858.6,22067.8
2011-01-17T13:00:00,0.177,0,6,20110117T13,2011,27305.8,23302.9
2011-01-17T14:00:00,0.183,0,6,20110117T14,2011,29923.7,25537
2011-01-17T15:00:00,0.177,0,6,20110117T15,2011,31718.7,27068.9
2011-01-17T16:00:00,0.166,0.06,6,20110117T16,2011,33767.5,28817.3
2011-01-17T17:00:00,0.158,0.243,6,20110117T17,2011,35376.3,30190.3
2011-01-17T18:00:00,0.156,0.413,6,20110117T18,2011,36609.9,31243
2011-01-17T19:00:00,0.178,0.534,6,20110117T19,2011,37197.2,31744.2
2011-01-17T20:00:00,0.198,0.606,6,20110117T20,2011,37253.6,31792.3
2011-01-17T21:00:00,0.212,0.622,6,20110117T21,2011,37274.8,31810.5
2011-01-17T22:00:00,0.196,0.591,6,20110117T22,2011,37007.7,31582.5
2011-01-17T23:00:00,0.212,0.513,6,20110117T23,2011,36757.5,31369
2011-01-18T00:00:00,0.221,0.398,6,20110118T00,2011,36908.9,31498.2
2011-01-18T01:00:00,0.226,0.127,6,20110118T01,2011,39859.2,34016
2011-01-18T02:00:00,0.226,0,6,20110118T02,2011,40537,34594.4
2011-01-18T03:00:00,0.225,0,6,20110118T03,2011,39531.6,33736.4
2011-01-18T04:00:00,0.225,0,6,20110118T04,2011,37959.4,32394.7
2011-01-18T05:00:00,0.228,0,6,20110118T05,2011,35700,30466.6
2011-01-18T06:00:00,0.223,0,6,20110118T06,2011,32595.2,27816.9
2011-01-18T07:00:00,0.219,0,6,20110118T07,2011,29850.6,25474.6
2011-01-18T08:00:00,0.211,0,6,20110118T08,2011,28101.6,23982.1
2011-01-18T09:00:00,0.203,0,6,20110118T09,2011,26907.6,22963.1
2011-01-18T10:00:00,0.179,0,6,20110118T10,2011,26329,22469.3
2011-01-18T11:00:00,0.153,0,6,20110118T11,2011,26226.2,22381.5
2011-01-18T12:00:00,0.153,0,6,20110118T12,2011,27002.8,23044.3
2011-01-18T13:00:00,0.157,0,6,20110118T13,2011,29145.5,24872.9
2011-01-18T14:00:00,0.156,0,6,20110118T14,2011,32882.7,28062.2
2011-01-18T15:00:00,0.159,0,6,20110118T15,2011,34897.4,29781.6
2011-01-18T16:00:00,0.163,0.062,6,20110118T16,2011,35467.5,30268.1
2011-01-18T17:00:00,0.151,0.251,6,20110118T17,2011,36304.2,30982.2
2011-01-18T18:00:00,0.142,0.43,6,20110118T18,2011,37112.5,31672
2011-01-18T19:00:00,0.143,0.566,6,20110118T19,2011,37545.6,32041.5
2011-01-18T20:00:00,0.145,0.64,6,20110118T20,2011,37611.2,32097.6
2011-01-18T21:00:00,0.151,0.66,6,20110118T21,2011,37774.6,32237
2011-01-18T22:00:00,0.155,0.631,6,20110118T22,2011,37567,32059.8
2011-01-18T23:00:00,0.171,0.544,6,20110118T23,2011,37151.7,31705.4
2011-01-19T00:00:00,0.179,0.414,6,20110119T00,2011,37086.2,31649.5
2011-01-19T01:00:00,0.189,0.148,6,20110119T01,2011,39644,33832.4
2011-01-19T02:00:00,0.188,0,6,20110119T02,2011,40513.5,34574.4
2011-01-19T03:00:00,0.186,0,6,20110119T03,2011,39510.1,33718.1
2011-01-19T04:00:00,0.191,0,6,20110119T04,2011,38025.8,32451.4
2011-01-19T05:00:00,0.189,0,6,20110119T05,2011,35854.2,30598.1
2011-01-19T06:00:00,0.19,0,6,20110119T06,2011,32698.6,27905.1
2011-01-19T07:00:00,0.195,0,6,20110119T07,2011,29912.7,25527.6
2011-01-19T08:00:00,0.211,0,6,20110119T08,2011,28058,23944.8
2011-01-19T09:00:00,0.222,0,6,20110119T09,2011,27023.5,23062
2011-01-19T10:00:00,0.207,0,6,20110119T10,2011,26502.1,22617
2011-01-19T11:00:00,0.228,0,6,20110119T11,2011,26399.6,22529.5
2011-01-19T12:00:00,0.242,0,6,20110119T12,2011,27159.5,23178
2011-01-19T13:00:00,0.255,0,6,20110119T13,2011,29030.6,24774.9
2011-01-19T14:00:00,0.265,0,6,20110119T14,2011,32946.7,28116.9
2011-01-19T15:00:00,0.27,0,6,20110119T15,2011,35032.9,29897.2
2011-01-19T16:00:00,0.274,0.065,6,20110119T16,2011,35678.6,30448.3
2011-01-19T17:00:00,0.269,0.263,6,20110119T17,2011,36426.6,31086.6
2011-01-19T18:00:00,0.256,0.448,6,20110119T18,2011,36971.1,31551.3
2011-01-19T19:00:00,0.264,0.587,6,20110119T19,2011,37107,31667.3
2011-01-19T20:00:00,0.271,0.658,6,20110119T20,2011,36820,31422.3
2011-01-19T21:00:00,0.277,0.678,6,20110119T21,2011,36668.5,31293.1
2011-01-19T22:00:00,0.246,0.652,6,20110119T22,2011,36197.1,30890.8
2011-01-19T23:00:00,0.265,0.568,6,20110119T23,2011,35806.9,30557.8
2011-01-20T00:00:00,0.293,0.438,6,20110120T00,2011,36226.2,30915.6
2011-01-20T01:00:00,0.337,0.179,6,20110120T01,2011,39340.2,33573.1
2011-01-20T02:00:00,0.354,0,6,20110120T02,2011,40307.3,34398.4
2011-01-20T03:00:00,0.356,0,6,20110120T03,2011,39433.1,33652.4
2011-01-20T04:00:00,0.374,0,6,20110120T04,2011,38160.4,32566.2
2011-01-20T05:00:00,0.393,0,6,20110120T05,2011,35915,30650
2011-01-20T06:00:00,0.4,0,6,20110120T06,2011,32856.4,28039.8
2011-01-20T07:00:00,0.399,0,6,20110120T07,2011,30188.2,25762.7
2011-01-20T08:00:00,0.382,0,6,20110120T08,2011,28433.3,24265.1
2011-01-20T09:00:00,0.365,0,6,20110120T09,2011,27292.4,23291.4
2011-01-20T10:00:00,0.249,0,6,20110120T10,2011,26719.5,22802.5
2011-01-20T11:00:00,0.239,0,6,20110120T11,2011,26576.3,22680.3
2011-01-20T12:00:00,0.224,0,6,20110120T12,2011,27375.2,23362.1
2011-01-20T13:00:00,0.218,0,6,20110120T13,2011,29314.5,25017.2
2011-01-20T14:00:00,0.215,0,6,20110120T14,2011,33213.5,28344.5
2011-01-20T15:00:00,0.206,0,6,20110120T15,2011,35143.8,29991.9
2011-01-20T16:00:00,0.195,0.075,6,20110120T16,2011,35668.8,30439.9
2011-01-20T17:00:00,0.187,0.304,6,20110120T17,2011,36203.5,30896.2
2011-01-20T18:00:00,0.175,0.504,6,20110120T18,2011,36616.8,31248.9
2011-01-20T19:00:00,0.177,0.634,6,20110120T19,2011,36714.7,31332.5
2011-01-20T20:00:00,0.172,0.706,6,20110120T20,2011,36560.1,31200.5
2011-01-20T21:00:00,0.16,0.717,6,20110120T21,2011,36501.9,31150.9
2011-01-20T22:00:00,0.098,0.676,6,20110120T22,2011,36178,30874.4
2011-01-20T23:00:00,0.106,0.586,6,20110120T23,2011,35844.4,30589.7
2011-01-21T00:00:00,0.112,0.454,6,20110121T00,2011,35785.7,30539.7
2011-01-21T01:00:00,0.128,0.209,6,20110121T01,2011,38551.3,32899.9
2011-01-21T02:00:00,0.141,0,6,20110121T02,2011,39885.2,34038.2
2011-01-21T03:00:00,0.138,0,6,20110121T03,2011,38997.7,33280.8
2011-01-21T04:00:00,0.13,0,6,20110121T04,2011,37843.8,32296.1
2011-01-21T05:00:00,0.122,0,6,20110121T05,2011,35884.2,30623.7
2011-01-21T06:00:00,0.108,0,6,20110121T06,2011,33035,28192.2
2011-01-21T07:00:00,0.093,0,6,20110121T07,2011,30476.6,26008.8
2011-01-21T08:00:00,0.084,0,6,20110121T08,2011,28776,24557.6
2011-01-21T09:00:00,0.077,0,6,20110121T09,2011,27720.3,23656.6
2011-01-21T10:00:00,0.071,0,6,20110121T10,2011,27175.4,23191.6
2011-01-21T11:00:00,0.064,0,6,20110121T11,2011,27072.5,23103.8
2011-01-21T12:00:00,0.065,0,6,20110121T12,2011,27913.2,23821.2
2011-01-21T13:00:00,0.076,0,6,20110121T13,2011,30064.5,25657.1
2011-01-21T14:00:00,0.083,0,6,20110121T14,2011,33765,28815.2
2011-01-21T15:00:00,0.081,0,6,20110121T15,2011,35716.6,30480.7
2011-01-21T16:00:00,0.081,0.076,6,20110121T16,2011,36193.8,30888
2011-01-21T17:00:00,0.075,0.302,6,20110121T17,2011,36549.3,31191.3
2011-01-21T18:00:00,0.071,0.496,6,20110121T18,2011,36866.8,31462.3
2011-01-21T19:00:00,0.067,0.626,6,20110121T19,2011,36704.9,31324.1
2011-01-21T20:00:00,0.074,0.695,6,20110121T20,2011,36385.8,31051.8
2011-01-21T21:00:00,0.08,0.703,6,20110121T21,2011,36194,30888.1
2011-01-21T22:00:00,0.068,0.658,6,20110121T22,2011,35821.9,30570.6
2011-01-21T23:00:00,0.085,0.565,6,20110121T23,2011,35329.5,30150.4
2011-01-22T00:00:00,0.092,0.434,6,20110122T00,2011,35090.8,29946.6
2011-01-22T01:00:00,0.095,0.225,6,20110122T01,2011,37801.3,32259.8
2011-01-22T02:00:00,0.093,0,6,20110122T02,2011,38791.8,33105
2011-01-22T03:00:00,0.089,0,6,20110122T03,2011,37915.9,32357.6
2011-01-22T04:00:00,0.087,0,6,20110122T04,2011,36771.8,31381.2
2011-01-22T05:00:00,0.087,0,6,20110122T05,2011,34957.3,29832.7
2011-01-22T06:00:00,0.087,0,6,20110122T06,2011,32836.7,28023
2011-01-22T07:00:00,0.084,0,6,20110122T07,2011,30473.9,26006.6
2011-01-22T08:00:00,0.081,0,6,20110122T08,2011,28691.3,24485.2
2011-01-22T09:00:00,0.083,0,6,20110122T09,2011,27449.1,23425.2
2011-01-22T10:00:00,0.083,0,6,20110122T10,2011,26678.7,22767.7
2011-01-22T11:00:00,0.082,0,6,20110122T11,2011,26440.5,22564.4
2011-01-22T12:00:00,0.083,0,6,20110122T12,2011,26658.2,22750.2
2011-01-22T13:00:00,0.086,0,6,20110122T13,2011,27526.8,23491.5
2011-01-22T14:00:00,0.088,0,6,20110122T14,2011,29105.3,24838.6
2011-01-22T15:00:00,0.089,0,6,20110122T15,2011,30046.7,25642
2011-01-22T16:00:00,0.089,0.072,6,20110122T16,2011,31603.1,26970.3
2011-01-22T17:00:00,0.087,0.29,6,20110122T17,2011,32413.7,27662
2011-01-22T18:00:00,0.083,0.484,6,20110122T18,2011,32652.8,27866
2011-01-22T19:00:00,0.077,0.615,6,20110122T19,2011,32532.4,27763.3
2011-01-22T20:00:00,0.084,0.686,6,20110122T20,2011,32202.3,27481.6
2011-01-22T21:00:00,0.094,0.695,6,20110122T21,2011,31717.8,27068.1
2011-01-22T22:00:00,0.078,0.651,6,20110122T22,2011,31234,26655.2
2011-01-22T23:00:00,0.081,0.559,6,20110122T23,2011,31073.3,26518.1
2011-01-23T00:00:00,0.086,0.423,6,20110123T00,2011,31351,26755.1
2011-01-23T01:00:00,0.097,0.247,6,20110123T01,2011,34677.6,29594.1
2011-01-23T02:00:00,0.117,0,6,20110123T02,2011,36243.8,30930.6
2011-01-23T03:00:00,0.126,0,6,20110123T03,2011,35598.8,30380.2
2011-01-23T04:00:00,0.132,0,6,20110123T04,2011,34619.5,29544.4
2011-01-23T05:00:00,0.14,0,6,20110123T05,2011,33280.4,28401.6
2011-01-23T06:00:00,0.158,0,6,20110123T06,2011,31479.2,26864.5
2011-01-23T07:00:00,0.192,0,6,20110123T07,2011,29661.4,25313.2
2011-01-23T08:00:00,0.225,0,6,20110123T08,2011,27898.9,23809.1
2011-01-23T09:00:00,0.252,0,6,20110123T09,2011,26658.7,22750.6
2011-01-23T10:00:00,0.221,0,6,20110123T10,2011,26054.5,22235
2011-01-23T11:00:00,0.22,0,6,20110123T11,2011,25763.1,21986.3
2011-01-23T12:00:00,0.225,0,6,20110123T12,2011,25859,22068.1
2011-01-23T13:00:00,0.207,0,6,20110123T13,2011,26505.6,22620
2011-01-23T14:00:00,0.194,0,6,20110123T14,2011,27570.1,23528.5
2011-01-23T15:00:00,0.179,0,6,20110123T15,2011,28249.2,24108
2011-01-23T16:00:00,0.153,0.079,6,20110123T16,2011,29459,25140.5
2011-01-23T17:00:00,0.129,0.288,6,20110123T17,2011,30615.9,26127.7
2011-01-23T18:00:00,0.126,0.469,6,20110123T18,2011,31277.4,26692.3
2011-01-23T19:00:00,0.114,0.59,6,20110123T19,2011,31553.7,26928.1
2011-01-23T20:00:00,0.097,0.668,6,20110123T20,2011,31566.6,26939.1
2011-01-23T21:00:00,0.084,0.687,6,20110123T21,2011,31093.4,26535.2
2011-01-23T22:00:00,0.058,0.656,6,20110123T22,2011,30782.1,26269.5
2011-01-23T23:00:00,0.056,0.577,6,20110123T23,2011,30768.6,26258.1
2011-01-24T00:00:00,0.049,0.445,6,20110124T00,2011,31346.8,26751.5
2011-01-24T01:00:00,0.04,0.278,6,20110124T01,2011,34977.8,29850.2
2011-01-24T02:00:00,0.048,0,6,20110124T02,2011,36911.6,31500.5
2011-01-24T03:00:00,0.058,0,6,20110124T03,2011,36414.3,31076.1
2011-01-24T04:00:00,0.064,0,6,20110124T04,2011,35356.4,30173.3
2011-01-24T05:00:00,0.071,0,6,20110124T05,2011,33659.6,28725.3
2011-01-24T06:00:00,0.084,0,6,20110124T06,2011,31275,26690.2
2011-01-24T07:00:00,0.091,0,6,20110124T07,2011,29051.6,24792.8
2011-01-24T08:00:00,0.09,0,6,20110124T08,2011,27372.7,23359.9
2011-01-24T09:00:00,0.09,0,6,20110124T09,2011,26503.8,22618.5
2011-01-24T10:00:00,0.095,0,6,20110124T10,2011,26111.9,22284
2011-01-24T11:00:00,0.088,0,6,20110124T11,2011,26227.4,22382.6
2011-01-24T12:00:00,0.082,0,6,20110124T12,2011,27237.9,23244.9
2011-01-24T13:00:00,0.079,0,6,20110124T13,2011,29579.7,25243.4
2011-01-24T14:00:00,0.074,0,6,20110124T14,2011,33494.2,28584.1
2011-01-24T15:00:00,0.072,0,6,20110124T15,2011,35563.4,30350
2011-01-24T16:00:00,0.071,0.079,6,20110124T16,2011,36281.6,30962.9
2011-01-24T17:00:00,0.071,0.294,6,20110124T17,2011,36725.3,31341.6
2011-01-24T18:00:00,0.078,0.478,6,20110124T18,2011,36983,31561.5
2011-01-24T19:00:00,0.08,0.601,6,20110124T19,2011,36853,31450.5
2011-01-24T20:00:00,0.079,0.67,6,20110124T20,2011,36649.3,31276.7
2011-01-24T21:00:00,0.098,0.677,6,20110124T21,2011,36455.4,31111.2
2011-01-24T22:00:00,0.112,0.634,6,20110124T22,2011,36049.8,30765.1
2011-01-24T23:00:00,0.128,0.542,6,20110124T23,2011,35705.8,30471.5
2011-01-25T00:00:00,0.139,0.423,6,20110125T00,2011,35561.8,30348.6
2011-01-25T01:00:00,0.143,0.286,6,20110125T01,2011,38571.3,32916.9
2011-01-25T02:00:00,0.137,0,6,20110125T02,2011,40085.1,34208.8
2011-01-25T03:00:00,0.132,0,6,20110125T03,2011,39322.7,33558.2
2011-01-25T04:00:00,0.143,0,6,20110125T04,2011,37991.8,32422.4
2011-01-25T05:00:00,0.147,0,6,20110125T05,2011,35939.7,30671.1
2011-01-25T06:00:00,0.141,0,6,20110125T06,2011,32924.1,28097.6
2011-01-25T07:00:00,0.134,0,6,20110125T07,2011,30066.8,25659.1
2011-01-25T08:00:00,0.128,0,6,20110125T08,2011,28182.6,24051.1
2011-01-25T09:00:00,0.125,0,6,20110125T09,2011,27360.2,23349.3
2011-01-25T10:00:00,0.104,0,6,20110125T10,2011,26789.3,22862.1
2011-01-25T11:00:00,0.09,0,6,20110125T11,2011,26757.2,22834.7
2011-01-25T12:00:00,0.091,0,6,20110125T12,2011,27622.7,23573.3
2011-01-25T13:00:00,0.094,0,6,20110125T13,2011,29739.2,25379.5
2011-01-25T14:00:00,0.085,0,6,20110125T14,2011,33809.3,28853
2011-01-25T15:00:00,0.066,0,6,20110125T15,2011,35939,30670.5
2011-01-25T16:00:00,0.063,0.073,6,20110125T16,2011,36447.6,31104.5
2011-01-25T17:00:00,0.062,0.298,6,20110125T17,2011,36793.9,31400.1
2011-01-25T18:00:00,0.057,0.493,6,20110125T18,2011,37054.8,31622.7
2011-01-25T19:00:00,0.051,0.619,6,20110125T19,2011,37040.5,31610.6
2011-01-25T20:00:00,0.053,0.683,6,20110125T20,2011,36908.9,31498.2
2011-01-25T21:00:00,0.053,0.691,6,20110125T21,2011,36796.8,31402.6
2011-01-25T22:00:00,0.034,0.644,6,20110125T22,2011,36309,30986.2
2011-01-25T23:00:00,0.034,0.549,6,20110125T23,2011,35795.6,30548.1
2011-01-26T00:00:00,0.04,0.407,6,20110126T00,2011,35680.2,30449.6
2011-01-26T01:00:00,0.048,0.28,6,20110126T01,2011,38484.3,32842.6
2011-01-26T02:00:00,0.057,0,6,20110126T02,2011,39917.7,34065.9
2011-01-26T03:00:00,0.072,0,6,20110126T03,2011,39144,33405.7
2011-01-26T04:00:00,0.08,0,6,20110126T04,2011,37917.9,32359.3
2011-01-26T05:00:00,0.084,0,6,20110126T05,2011,35873.2,30614.3
2011-01-26T06:00:00,0.086,0,6,20110126T06,2011,32876.6,28057
2011-01-26T07:00:00,0.091,0,6,20110126T07,2011,29989.9,25593.5
2011-01-26T08:00:00,0.094,0,6,20110126T08,2011,28165,24036.1
2011-01-26T09:00:00,0.102,0,6,20110126T09,2011,27319.4,23314.5
2011-01-26T10:00:00,0.107,0,6,20110126T10,2011,26768.3,22844.2
2011-01-26T11:00:00,0.115,0,6,20110126T11,2011,26733.8,22814.7
2011-01-26T12:00:00,0.121,0,6,20110126T12,2011,27586.7,23542.6
2011-01-26T13:00:00,0.126,0,6,20110126T13,2011,29801.9,25433.1
2011-01-26T14:00:00,0.13,0,6,20110126T14,2011,33635.9,28705.1
2011-01-26T15:00:00,0.13,0,6,20110126T15,2011,35724,30487
2011-01-26T16:00:00,0.126,0.079,6,20110126T16,2011,36306.1,30983.8
2011-01-26T17:00:00,0.123,0.296,6,20110126T17,2011,36550.2,31192.1
2011-01-26T18:00:00,0.132,0.491,6,20110126T18,2011,36896.5,31487.6
2011-01-26T19:00:00,0.145,0.616,6,20110126T19,2011,36932.9,31518.7
2011-01-26T20:00:00,0.146,0.677,6,20110126T20,2011,36727,31343
2011-01-26T21:00:00,0.147,0.681,6,20110126T21,2011,36590.3,31226.3
2011-01-26T22:00:00,0.102,0.644,6,20110126T22,2011,36388.2,31053.9
2011-01-26T23:00:00,0.108,0.549,6,20110126T23,2011,36053.4,30768.1
2011-01-27T00:00:00,0.116,0.413,6,20110127T00,2011,35829.7,30577.2
2011-01-27T01:00:00,0.107,0.297,6,20110127T01,2011,38622.9,32960.9
2011-01-27T02:00:00,0.116,0,6,20110127T02,2011,40094.7,34217
2011-01-27T03:00:00,0.123,0,6,20110127T03,2011,39315.1,33551.7
2011-01-27T04:00:00,0.125,0,6,20110127T04,2011,38032.3,32456.9
2011-01-27T05:00:00,0.119,0,6,20110127T05,2011,35731.2,30493.2
2011-01-27T06:00:00,0.108,0,6,20110127T06,2011,32902.8,28079.4
2011-01-27T07:00:00,0.104,0,6,20110127T07,2011,30251.6,25816.8
2011-01-27T08:00:00,0.102,0,6,20110127T08,2011,28589.4,24398.3
2011-01-27T09:00:00,0.098,0,6,20110127T09,2011,27454.8,23430.1
2011-01-27T10:00:00,0.097,0,6,20110127T10,2011,26844.2,22909
2011-01-27T11:00:00,0.089,0,6,20110127T11,2011,26809.6,22879.4
2011-01-27T12:00:00,0.083,0,6,20110127T12,2011,27712.2,23649.7
2011-01-27T13:00:00,0.073,0,6,20110127T13,2011,29511.9,25185.6
2011-01-27T14:00:00,0.064,0,6,20110127T14,2011,33257,28381.7
2011-01-27T15:00:00,0.06,0,6,20110127T15,2011,35275.5,30104.2
2011-01-27T16:00:00,0.057,0.086,6,20110127T16,2011,35871.9,30613.2
2011-01-27T17:00:00,0.046,0.319,6,20110127T17,2011,36356.6,31026.9
2011-01-27T18:00:00,0.041,0.515,6,20110127T18,2011,36630.6,31260.7
2011-01-27T19:00:00,0.035,0.643,6,20110127T19,2011,36697.9,31318.1
2011-01-27T20:00:00,0.031,0.715,6,20110127T20,2011,36595.4,31230.6
2011-01-27T21:00:00,0.03,0.726,6,20110127T21,2011,36478.8,31131.1
2011-01-27T22:00:00,0.023,0.686,6,20110127T22,2011,36116.1,30821.6
2011-01-27T23:00:00,0.034,0.597,6,20110127T23,2011,35648.3,30422.4
2011-01-28T00:00:00,0.053,0.463,6,20110128T00,2011,35693.8,30461.2
2011-01-28T01:00:00,0.07,0.376,6,20110128T01,2011,38143.6,32551.9
2011-01-28T02:00:00,0.071,0,6,20110128T02,2011,39685.5,33867.8
2011-01-28T03:00:00,0.066,0,6,20110128T03,2011,39016.9,33297.2
2011-01-28T04:00:00,0.06,0,6,20110128T04,2011,37787,32247.6
2011-01-28T05:00:00,0.065,0,6,20110128T05,2011,35603.5,30384.2
2011-01-28T06:00:00,0.065,0,6,20110128T06,2011,32586.3,27809.3
2011-01-28T07:00:00,0.064,0,6,20110128T07,2011,30048.9,25643.9
2011-01-28T08:00:00,0.061,0,6,20110128T08,2011,28562,24374.9
2011-01-28T09:00:00,0.059,0,6,20110128T09,2011,27514.6,23481.1
2011-01-28T10:00:00,0.071,0,6,20110128T10,2011,26898,22954.9
2011-01-28T11:00:00,0.061,0,6,20110128T11,2011,26910.2,22965.3
2011-01-28T12:00:00,0.053,0,6,20110128T12,2011,27746,23678.6
2011-01-28T13:00:00,0.047,0,6,20110128T13,2011,29672.7,25322.8
2011-01-28T14:00:00,0.041,0,6,20110128T14,2011,33555.8,28636.7
2011-01-28T15:00:00,0.038,0,6,20110128T15,2011,35636.8,30412.6
2011-01-28T16:00:00,0.036,0.086,6,20110128T16,2011,36404.5,31067.8
2011-01-28T17:00:00,0.029,0.308,6,20110128T17,2011,36817.6,31420.3
2011-01-28T18:00:00,0.021,0.5,6,20110128T18,2011,37247.9,31787.5
2011-01-28T19:00:00,0.021,0.628,6,20110128T19,2011,37078.6,31643.1
2011-01-28T20:00:00,0.024,0.696,6,20110128T20,2011,36760,31371.1
2011-01-28T21:00:00,0.029,0.712,6,20110128T21,2011,36441.8,31099.6
2011-01-28T22:00:00,0.024,0.678,6,20110128T22,2011,35873.5,30614.6
2011-01-28T23:00:00,0.039,0.592,6,20110128T23,2011,35351.6,30169.2
2011-01-29T00:00:00,0.056,0.454,6,20110129T00,2011,35116.5,29968.5
2011-01-29T01:00:00,0.07,0.368,6,20110129T01,2011,37535.3,32032.8
2011-01-29T02:00:00,0.076,0,6,20110129T02,2011,38857.2,33160.9
2011-01-29T03:00:00,0.071,0,6,20110129T03,2011,38038.7,32462.4
2011-01-29T04:00:00,0.069,0,6,20110129T04,2011,36846.7,31445.1
2011-01-29T05:00:00,0.069,0,6,20110129T05,2011,34990.6,29861.2
2011-01-29T06:00:00,0.075,0,6,20110129T06,2011,32796,27988.2
2011-01-29T07:00:00,0.082,0,6,20110129T07,2011,30473.1,26005.9
2011-01-29T08:00:00,0.079,0,6,20110129T08,2011,28859.5,24628.8
2011-01-29T09:00:00,0.071,0,6,20110129T09,2011,27598.6,23552.8
2011-01-29T10:00:00,0.066,0,6,20110129T10,2011,26871.1,22931.9
2011-01-29T11:00:00,0.068,0,6,20110129T11,2011,26634.4,22729.9
2011-01-29T12:00:00,0.067,0,6,20110129T12,2011,26832.7,22899.2
2011-01-29T13:00:00,0.066,0,6,20110129T13,2011,27759.6,23690.1
2011-01-29T14:00:00,0.054,0,6,20110129T14,2011,29232.7,24947.4
2011-01-29T15:00:00,0.041,0,6,20110129T15,2011,30188.7,25763.1
2011-01-29T16:00:00,0.042,0.08,6,20110129T16,2011,31574.9,26946.1
2011-01-29T17:00:00,0.052,0.276,6,20110129T17,2011,32830.1,28017.4
